raw_name,canonical_name,entity_type,matching_method,confidence,resolution_status
Bluejay,,STARTUP,,,UNRESOLVED
Kestral,,STARTUP,,,UNRESOLVED
Attune,,STARTUP,,,UNRESOLVED
PgDog,,STARTUP,,,UNRESOLVED
Caucus,,STARTUP,,,UNRESOLVED
Kirana AI,,STARTUP,,,UNRESOLVED
Mbodi AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Percival,,STARTUP,,,UNRESOLVED
Units,,STARTUP,,,UNRESOLVED
Hanji,,STARTUP,,,UNRESOLVED
stratify,,STARTUP,,,UNRESOLVED
Sim,,STARTUP,,,UNRESOLVED
Clarm,,STARTUP,,,UNRESOLVED
Beluga,,STARTUP,,,UNRESOLVED
Kaelio,,STARTUP,,,UNRESOLVED
Alpha Research,,STARTUP,,,UNRESOLVED
Zeon Systems,,STARTUP,,,UNRESOLVED
The Robot Learning Company,,STARTUP,,,UNRESOLVED
HelixDB,,STARTUP,,,UNRESOLVED
Feyn,,STARTUP,,,UNRESOLVED
Almond,,STARTUP,,,UNRESOLVED
Claim Health,,STARTUP,,,UNRESOLVED
Capacitive,,STARTUP,,,UNRESOLVED
Acolite,,STARTUP,,,UNRESOLVED
Ralo,,STARTUP,,,UNRESOLVED
Auctor,,STARTUP,,,UNRESOLVED
neoncoral,,STARTUP,,,UNRESOLVED
Galen AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Synthio Labs,,STARTUP,,,UNRESOLVED
Cua,,STARTUP,,,UNRESOLVED
Minerva,,STARTUP,,,UNRESOLVED
Kanava AI,,STARTUP,,,UNRESOLVED
GroundControl,,STARTUP,,,UNRESOLVED
Avallon AI,,STARTUP,,,UNRESOLVED
Serafis,,STARTUP,,,UNRESOLVED
Bloom,,STARTUP,,,UNRESOLVED
cubic,,STARTUP,,,UNRESOLVED
Autostep,,STARTUP,,,UNRESOLVED
Golf,,STARTUP,,,UNRESOLVED
BitBoard,,STARTUP,,,UNRESOLVED
nao Labs,,STARTUP,,,UNRESOLVED
Vybe,,STARTUP,,,UNRESOLVED
Aravolta,,STARTUP,,,UNRESOLVED
Kashikoi,,STARTUP,,,UNRESOLVED
Plexe,,STARTUP,,,UNRESOLVED
Frekil,,STARTUP,,,UNRESOLVED
Chestnut,,STARTUP,,,UNRESOLVED
Red Barn Robotics,,STARTUP,,,UNRESOLVED
QFEX,,STARTUP,,,UNRESOLVED
Blaxel,,STARTUP,,,UNRESOLVED
Mentra,,STARTUP,,,UNRESOLVED
Wayline,,STARTUP,,,UNRESOLVED
BlindPay,,STARTUP,,,UNRESOLVED
Ambral,,STARTUP,,,UNRESOLVED
Vantel,,STARTUP,,,UNRESOLVED
Fira,,STARTUP,,,UNRESOLVED
assistant-ui,,STARTUP,,,UNRESOLVED
Artifact,,STARTUP,,,UNRESOLVED
Axal,,STARTUP,,,UNRESOLVED
Monte,,STARTUP,,,UNRESOLVED
Dex,LlamaIndex,STARTUP,fuzzy,90.0,RESOLVED
TrainLoop,,STARTUP,,,UNRESOLVED
Tally,,STARTUP,,,UNRESOLVED
SAMMY Labs,,STARTUP,,,UNRESOLVED
Instinct Space,,STARTUP,,,UNRESOLVED
Mercura,,STARTUP,,,UNRESOLVED
Tee Time Tommy,,STARTUP,,,UNRESOLVED
Cedar,,STARTUP,,,UNRESOLVED
Browser Use,,STARTUP,,,UNRESOLVED
TamLabs,,STARTUP,,,UNRESOLVED
Ergo,,STARTUP,,,UNRESOLVED
CopyCat,,STARTUP,,,UNRESOLVED
Paratus Health,,STARTUP,,,UNRESOLVED
Atlog,,STARTUP,,,UNRESOLVED
Butter,,STARTUP,,,UNRESOLVED
Bluebook,,STARTUP,,,UNRESOLVED
TensorPool,,STARTUP,,,UNRESOLVED
Waffle,,STARTUP,,,UNRESOLVED
Dalus,,STARTUP,,,UNRESOLVED
Roark,,STARTUP,,,UNRESOLVED
Rebolt,,STARTUP,,,UNRESOLVED
Spott,,STARTUP,,,UNRESOLVED
Woz,,STARTUP,,,UNRESOLVED
Proception Inc,,STARTUP,,,UNRESOLVED
Corsair,,STARTUP,,,UNRESOLVED
Wildcard,,STARTUP,,,UNRESOLVED
Permitify,,STARTUP,,,UNRESOLVED
Reditus Space,,STARTUP,,,UNRESOLVED
Optifye.ai,,STARTUP,,,UNRESOLVED
Pinch,,STARTUP,,,UNRESOLVED
Retrofit,,STARTUP,,,UNRESOLVED
Archon,,STARTUP,,,UNRESOLVED
Forge Automation,,STARTUP,,,UNRESOLVED
Mastra,,STARTUP,,,UNRESOLVED
AfterQuery,,STARTUP,,,UNRESOLVED
Misprint,,STARTUP,,,UNRESOLVED
Fuse AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Miyagi Labs,,STARTUP,,,UNRESOLVED
Artificial Societies,,STARTUP,,,UNRESOLVED
OpenIntake,,STARTUP,,,UNRESOLVED
Peppr AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Infinite,,STARTUP,,,UNRESOLVED
Sennu AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Orbital Operations,,STARTUP,,,UNRESOLVED
Mesh,,STARTUP,,,UNRESOLVED
Outlit,,STARTUP,,,UNRESOLVED
Tire Swing,,STARTUP,,,UNRESOLVED
Harper,,STARTUP,,,UNRESOLVED
Calltree,,STARTUP,,,UNRESOLVED
Nitrode,,STARTUP,,,UNRESOLVED
Karsa,,STARTUP,,,UNRESOLVED
Exla,,STARTUP,,,UNRESOLVED
Confident AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Riviera,,STARTUP,,,UNRESOLVED
Waypoint Transit,,STARTUP,,,UNRESOLVED
Bystreet,,STARTUP,,,UNRESOLVED
Agentin AI,,STARTUP,,,UNRESOLVED
ReJot,,STARTUP,,,UNRESOLVED
General Trajectory,,STARTUP,,,UNRESOLVED
Solidroad,,STARTUP,,,UNRESOLVED
Trata,,STARTUP,,,UNRESOLVED
Candor,,STARTUP,,,UNRESOLVED
Lucidic AI,,STARTUP,,,UNRESOLVED
Mundo AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
G LNK,,STARTUP,,,UNRESOLVED
Pluto,,STARTUP,,,UNRESOLVED
AthenaHQ,,STARTUP,,,UNRESOLVED
Lopus,,STARTUP,,,UNRESOLVED
Cenote,,STARTUP,,,UNRESOLVED
Harbera,,STARTUP,,,UNRESOLVED
Stillwind,,STARTUP,,,UNRESOLVED
Bindwell,,STARTUP,,,UNRESOLVED
Pickle,,STARTUP,,,UNRESOLVED
Lucid,,STARTUP,,,UNRESOLVED
Macadamia,,STARTUP,,,UNRESOLVED
Asteroid,,STARTUP,,,UNRESOLVED
Gale,,STARTUP,,,UNRESOLVED
Pave Robotics,,STARTUP,,,UNRESOLVED
PAX Markets,,STARTUP,,,UNRESOLVED
Olive,,STARTUP,,,UNRESOLVED
HUD,,STARTUP,,,UNRESOLVED
finbar,,STARTUP,,,UNRESOLVED
Cuckoo Labs,,STARTUP,,,UNRESOLVED
Mecha Health,,STARTUP,,,UNRESOLVED
10x,,STARTUP,,,UNRESOLVED
HealthKey,,STARTUP,,,UNRESOLVED
Operand,,STARTUP,,,UNRESOLVED
Osmosis,,STARTUP,,,UNRESOLVED
Swerve,,STARTUP,,,UNRESOLVED
Mosaic,,STARTUP,,,UNRESOLVED
Cifrato,,STARTUP,,,UNRESOLVED
Oki,,STARTUP,,,UNRESOLVED
ZeroEntropy,,STARTUP,,,UNRESOLVED
Bezel,,STARTUP,,,UNRESOLVED
Cardamon,,STARTUP,,,UNRESOLVED
Amby Health,,STARTUP,,,UNRESOLVED
Trim,,STARTUP,,,UNRESOLVED
Tergle,,STARTUP,,,UNRESOLVED
Rally,,STARTUP,,,UNRESOLVED
Adam,,STARTUP,,,UNRESOLVED
Inversion Semiconductor,,STARTUP,,,UNRESOLVED
careCycle,,STARTUP,,,UNRESOLVED
Paragon,,STARTUP,,,UNRESOLVED
SalesPatriot,,STARTUP,,,UNRESOLVED
Maive,,STARTUP,,,UNRESOLVED
Weave,CoreWeave,STARTUP,fuzzy,90.0,RESOLVED
Caseflood.ai,,STARTUP,,,UNRESOLVED
Elip AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Trava,,STARTUP,,,UNRESOLVED
Maritime Fusion,,STARTUP,,,UNRESOLVED
a0.dev,,STARTUP,,,UNRESOLVED
Altrina,,STARTUP,,,UNRESOLVED
A1Zap by A1Base,,STARTUP,,,UNRESOLVED
Verbiflow,,STARTUP,,,UNRESOLVED
Toothy AI,,STARTUP,,,UNRESOLVED
Rocketable,,STARTUP,,,UNRESOLVED
Sublingual,,STARTUP,,,UNRESOLVED
Contrario,,STARTUP,,,UNRESOLVED
Ovlo,,STARTUP,,,UNRESOLVED
Truffle AI,,STARTUP,,,UNRESOLVED
superglue,,STARTUP,,,UNRESOLVED
Conntour,,STARTUP,,,UNRESOLVED
Closure,,STARTUP,,,UNRESOLVED
Promptless,,STARTUP,,,UNRESOLVED
Scout,,STARTUP,,,UNRESOLVED
Subtrace,,STARTUP,,,UNRESOLVED
Vocality Health,,STARTUP,,,UNRESOLVED
Astro,,STARTUP,,,UNRESOLVED
Dartboard,,STARTUP,,,UNRESOLVED
Karoo,,STARTUP,,,UNRESOLVED
awen,,STARTUP,,,UNRESOLVED
Dollyglot,,STARTUP,,,UNRESOLVED
Alice.tech,,STARTUP,,,UNRESOLVED
Stamp,,STARTUP,,,UNRESOLVED
Splash Inc.,,STARTUP,,,UNRESOLVED
Bud,Rosebud AI,STARTUP,fuzzy,90.0,RESOLVED
Axiom,,STARTUP,,,UNRESOLVED
Partcl,,STARTUP,,,UNRESOLVED
Steinmetz,,STARTUP,,,UNRESOLVED
SubImage,,STARTUP,,,UNRESOLVED
Hey Telo,,STARTUP,,,UNRESOLVED
Praxim,,STARTUP,,,UNRESOLVED
Excellence Learning,,STARTUP,,,UNRESOLVED
Tweeks.io,,STARTUP,,,UNRESOLVED
Flowtel,,STARTUP,,,UNRESOLVED
Leaping AI,,STARTUP,,,UNRESOLVED
Vetnio,,STARTUP,,,UNRESOLVED
Candor,,STARTUP,,,UNRESOLVED
Bild AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Outship,,STARTUP,,,UNRESOLVED
Revise Robotics,,STARTUP,,,UNRESOLVED
Aviro,,STARTUP,,,UNRESOLVED
Enhanced Radar,,STARTUP,,,UNRESOLVED
Edexia,,STARTUP,,,UNRESOLVED
Quantstruct,,STARTUP,,,UNRESOLVED
Asha Health,,STARTUP,,,UNRESOLVED
Apolink,,STARTUP,,,UNRESOLVED
HumanLayer,,STARTUP,,,UNRESOLVED
Loombotic,,STARTUP,,,UNRESOLVED
Roundabout Technologies,,STARTUP,,,UNRESOLVED
Synth,Synthesia,STARTUP,fuzzy,90.0,RESOLVED
Careforce,,STARTUP,,,UNRESOLVED
Canvas,,STARTUP,,,UNRESOLVED
Ember,,STARTUP,,,UNRESOLVED
Relvy AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Freestyle,,STARTUP,,,UNRESOLVED
Laminar,,STARTUP,,,UNRESOLVED
Ryvn,,STARTUP,,,UNRESOLVED
Melder,,STARTUP,,,UNRESOLVED
Vaya,,STARTUP,,,UNRESOLVED
x1,,STARTUP,,,UNRESOLVED
Forerunner AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
FutureClinic,,STARTUP,,,UNRESOLVED
Struct,,STARTUP,,,UNRESOLVED
Surge,,STARTUP,,,UNRESOLVED
Sunset,,STARTUP,,,UNRESOLVED
ArchiLabs,,STARTUP,,,UNRESOLVED
Revi,,STARTUP,,,UNRESOLVED
Metreecs,,STARTUP,,,UNRESOLVED
Diffusion Studio,Udio,STARTUP,fuzzy,90.0,RESOLVED
Kilvin,,STARTUP,,,UNRESOLVED
Alex,,STARTUP,,,UNRESOLVED
Gander,,STARTUP,,,UNRESOLVED
Innate,,STARTUP,,,UNRESOLVED
Capy,,STARTUP,,,UNRESOLVED
Consus,,STARTUP,,,UNRESOLVED
CollectWise,,STARTUP,,,UNRESOLVED
Origami,,STARTUP,,,UNRESOLVED
Fresco,,STARTUP,,,UNRESOLVED
PermitPortal,,STARTUP,,,UNRESOLVED
Gecko Security,,STARTUP,,,UNRESOLVED
Autumn,,STARTUP,,,UNRESOLVED
Curo,,STARTUP,,,UNRESOLVED
Dexter,,STARTUP,,,UNRESOLVED
Moonshine,,STARTUP,,,UNRESOLVED
Abundant,,STARTUP,,,UNRESOLVED
AutoComputer,,STARTUP,,,UNRESOLVED
Crustdata,,STARTUP,,,UNRESOLVED
Tiny,,STARTUP,,,UNRESOLVED
vly.ai,,STARTUP,,,UNRESOLVED
Pearson Labs,,STARTUP,,,UNRESOLVED
Stewdio,,STARTUP,,,UNRESOLVED
Beglaubigt.de,,STARTUP,,,UNRESOLVED
Unusual,,STARTUP,,,UNRESOLVED
Charm,,STARTUP,,,UNRESOLVED
HYBRD,,STARTUP,,,UNRESOLVED
Freebuff,,STARTUP,,,UNRESOLVED
Karmen,,STARTUP,,,UNRESOLVED
Lingo.dev,,STARTUP,,,UNRESOLVED
Sphinx,,STARTUP,,,UNRESOLVED
Luthor,,STARTUP,,,UNRESOLVED
Keye,,STARTUP,,,UNRESOLVED
RiskCube,,STARTUP,,,UNRESOLVED
CTGT,,STARTUP,,,UNRESOLVED
General Learning,,STARTUP,,,UNRESOLVED
ISSEN,,STARTUP,,,UNRESOLVED
attimet,,STARTUP,,,UNRESOLVED
Smooth,,STARTUP,,,UNRESOLVED
Reticular,,STARTUP,,,UNRESOLVED
Matcha,,STARTUP,,,UNRESOLVED
Endstack,,STARTUP,,,UNRESOLVED
Cekura,,STARTUP,,,UNRESOLVED
Archil,,STARTUP,,,UNRESOLVED
Sandra AI,,STARTUP,,,UNRESOLVED
Vespper,,STARTUP,,,UNRESOLVED
Vortexify,,STARTUP,,,UNRESOLVED
Revyl,,STARTUP,,,UNRESOLVED
supercontrast,,STARTUP,,,UNRESOLVED
Raycaster,,STARTUP,,,UNRESOLVED
Lightscreen AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Afternoon.co,,STARTUP,,,UNRESOLVED
Rulebase,,STARTUP,,,UNRESOLVED
HealthSpark,,STARTUP,,,UNRESOLVED
Openbenchmarks,,STARTUP,,,UNRESOLVED
Darkgrade,,STARTUP,,,UNRESOLVED
Getcho,,STARTUP,,,UNRESOLVED
Candle,,STARTUP,,,UNRESOLVED
Moonset Health,,STARTUP,,,UNRESOLVED
Gait,,STARTUP,,,UNRESOLVED
Durate,,STARTUP,,,UNRESOLVED
Crouton,,STARTUP,,,UNRESOLVED
Streamable,,STARTUP,,,UNRESOLVED
Symphony,,STARTUP,,,UNRESOLVED
telli,,STARTUP,,,UNRESOLVED
Invo,,STARTUP,,,UNRESOLVED
Avora,,STARTUP,,,UNRESOLVED
Galini,,STARTUP,,,UNRESOLVED
Riveter,,STARTUP,,,UNRESOLVED
Zeroframe,,STARTUP,,,UNRESOLVED
Clarus,,STARTUP,,,UNRESOLVED
Onlook,,STARTUP,,,UNRESOLVED
Outerport,,STARTUP,,,UNRESOLVED
DreamRP,,STARTUP,,,UNRESOLVED
Conductor,,STARTUP,,,UNRESOLVED
Delineate,,STARTUP,,,UNRESOLVED
Syntra,,STARTUP,,,UNRESOLVED
Exin Therapeutics,,STARTUP,,,UNRESOLVED
PathPilot,,STARTUP,,,UNRESOLVED
Bits to Atoms,,STARTUP,,,UNRESOLVED
Midship,,STARTUP,,,UNRESOLVED
SimCare,,STARTUP,,,UNRESOLVED
Merlin AI,,STARTUP,,,UNRESOLVED
Freestyle,,STARTUP,,,UNRESOLVED
Arva AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Affil.ai,,STARTUP,,,UNRESOLVED
OrgOrg,,STARTUP,,,UNRESOLVED
Patched,,STARTUP,,,UNRESOLVED
Village Labs,,STARTUP,,,UNRESOLVED
Mica AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Formula Insight,,STARTUP,,,UNRESOLVED
Overlap,,STARTUP,,,UNRESOLVED
Capitol AI,,STARTUP,,,UNRESOLVED
Void,,STARTUP,,,UNRESOLVED
Uncommon Therapeutics,,STARTUP,,,UNRESOLVED
Anglera,,STARTUP,,,UNRESOLVED
XTraffic,,STARTUP,,,UNRESOLVED
BrowserOS,,STARTUP,,,UNRESOLVED
Henry,,STARTUP,,,UNRESOLVED
Hey Revia,,STARTUP,,,UNRESOLVED
Ficra,,STARTUP,,,UNRESOLVED
Rowboat Labs,,STARTUP,,,UNRESOLVED
Pipeshift,,STARTUP,,,UNRESOLVED
Vera Health,,STARTUP,,,UNRESOLVED
Pharos,,STARTUP,,,UNRESOLVED
et al.,,STARTUP,,,UNRESOLVED
Keet,,STARTUP,,,UNRESOLVED
No Logo,,STARTUP,,,UNRESOLVED
Dayflow,,STARTUP,,,UNRESOLVED
"Diode Computers, Inc.",,STARTUP,,,UNRESOLVED
SureBright,,STARTUP,,,UNRESOLVED
Usul,,STARTUP,,,UNRESOLVED
Saldor,,STARTUP,,,UNRESOLVED
Bucket Robotics,,STARTUP,,,UNRESOLVED
Oway,,STARTUP,,,UNRESOLVED
Elayne,,STARTUP,,,UNRESOLVED
Blaze,,STARTUP,,,UNRESOLVED
pap!,,STARTUP,,,UNRESOLVED
RentFlow,,STARTUP,,,UNRESOLVED
TradeFlow,,STARTUP,,,UNRESOLVED
Voker,,STARTUP,,,UNRESOLVED
Rastro,,STARTUP,,,UNRESOLVED
Quetzal,,STARTUP,,,UNRESOLVED
Typa,,STARTUP,,,UNRESOLVED
Moreta,,STARTUP,,,UNRESOLVED
Draft The Record,,STARTUP,,,UNRESOLVED
Orca Client,,STARTUP,,,UNRESOLVED
Sepal AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Assembly HOA,,STARTUP,,,UNRESOLVED
autarc,,STARTUP,,,UNRESOLVED
omnidock,,STARTUP,,,UNRESOLVED
Polymet,,STARTUP,,,UNRESOLVED
Kontigo,,STARTUP,,,UNRESOLVED
Weel,,STARTUP,,,UNRESOLVED
Entropy,,STARTUP,,,UNRESOLVED
Propaya,,STARTUP,,,UNRESOLVED
Vendra,,STARTUP,,,UNRESOLVED
Argil,,STARTUP,,,UNRESOLVED
ZeroPath,,STARTUP,,,UNRESOLVED
bluedoor,,STARTUP,,,UNRESOLVED
Starcloud,,STARTUP,,,UNRESOLVED
Dataleap,,STARTUP,,,UNRESOLVED
Handled,,STARTUP,,,UNRESOLVED
Thyme,,STARTUP,,,UNRESOLVED
Ionworks,,STARTUP,,,UNRESOLVED
Rescript,Descript,STARTUP,fuzzy,87.5,RESOLVED
HeroUI,,STARTUP,,,UNRESOLVED
Helium,,STARTUP,,,UNRESOLVED
&AI,OpenAI,STARTUP,fuzzy,90.0,RESOLVED
Haystack,,STARTUP,,,UNRESOLVED
Finosu,,STARTUP,,,UNRESOLVED
Odo,,STARTUP,,,UNRESOLVED
Baseline AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
RiskAngle,,STARTUP,,,UNRESOLVED
Sonatoria,,STARTUP,,,UNRESOLVED
Cartage,,STARTUP,,,UNRESOLVED
YouShift,,STARTUP,,,UNRESOLVED
Paasa,,STARTUP,,,UNRESOLVED
Refactor,,STARTUP,,,UNRESOLVED
Lilac Labs,,STARTUP,,,UNRESOLVED
Palmier,,STARTUP,,,UNRESOLVED
Simple AI,,STARTUP,,,UNRESOLVED
Sensei,,STARTUP,,,UNRESOLVED
Guardian RF,,STARTUP,,,UNRESOLVED
Laminar,,STARTUP,,,UNRESOLVED
Cerulion,,STARTUP,,,UNRESOLVED
Presti AI,,STARTUP,,,UNRESOLVED
The Forecasting Company,,STARTUP,,,UNRESOLVED
Praxos,,STARTUP,,,UNRESOLVED
Zettascale,,STARTUP,,,UNRESOLVED
SchemeFlow,,STARTUP,,,UNRESOLVED
Brighterway,,STARTUP,,,UNRESOLVED
Mineflow,,STARTUP,,,UNRESOLVED
Soff,,STARTUP,,,UNRESOLVED
Parley,,STARTUP,,,UNRESOLVED
Intryc,,STARTUP,,,UNRESOLVED
Pinnacle,,STARTUP,,,UNRESOLVED
Ember Robotics,,STARTUP,,,UNRESOLVED
Thunder Compute,,STARTUP,,,UNRESOLVED
Kura AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Emergent,,STARTUP,,,UNRESOLVED
Zeit AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Piggy Robotics,,STARTUP,,,UNRESOLVED
Remade,,STARTUP,,,UNRESOLVED
Distro,,STARTUP,,,UNRESOLVED
Mage Legal,,STARTUP,,,UNRESOLVED
David AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
BeeBettor,,STARTUP,,,UNRESOLVED
Stempad,,STARTUP,,,UNRESOLVED
Pax,,STARTUP,,,UNRESOLVED
Conductor Quantum,,STARTUP,,,UNRESOLVED
Autumn Labs,,STARTUP,,,UNRESOLVED
Opslane,,STARTUP,,,UNRESOLVED
winfunc,,STARTUP,,,UNRESOLVED
Biocartesian,,STARTUP,,,UNRESOLVED
Seals AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
deepsilicon,,STARTUP,,,UNRESOLVED
Drillbit,,STARTUP,,,UNRESOLVED
Sharpe,,STARTUP,,,UNRESOLVED
Dimely,,STARTUP,,,UNRESOLVED
Redouble AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Planbase,,STARTUP,,,UNRESOLVED
Anara,,STARTUP,,,UNRESOLVED
"Hestus, Inc.",,STARTUP,,,UNRESOLVED
MagiCode,,STARTUP,,,UNRESOLVED
FINNY AI,Stability AI,STARTUP,fuzzy,85.5,RESOLVED
Vibe,,STARTUP,,,UNRESOLVED
1849 bio,,STARTUP,,,UNRESOLVED
ReactWise,,STARTUP,,,UNRESOLVED
Zoa Research,,STARTUP,,,UNRESOLVED
Saturn,,STARTUP,,,UNRESOLVED
Clearly AI,,STARTUP,,,UNRESOLVED
expand.ai,,STARTUP,,,UNRESOLVED
Overstand Labs,AI21 Labs,STARTUP,fuzzy,85.5,RESOLVED
Promi,,STARTUP,,,UNRESOLVED
Ontra Mobility,,STARTUP,,,UNRESOLVED
Aluna,,STARTUP,,,UNRESOLVED
Panora,,STARTUP,,,UNRESOLVED
Manaflow,,STARTUP,,,UNRESOLVED
Conveo,,STARTUP,,,UNRESOLVED
CreativeMode,,STARTUP,,,UNRESOLVED
Kastle,,STARTUP,,,UNRESOLVED
Kopra Bio,,STARTUP,,,UNRESOLVED
Anthrogen,,STARTUP,,,UNRESOLVED
Benchify,,STARTUP,,,UNRESOLVED
Fazeshift,,STARTUP,,,UNRESOLVED
TaxGPT,,STARTUP,,,UNRESOLVED
Substrate,,STARTUP,,,UNRESOLVED
The Synthesis Company,,STARTUP,,,UNRESOLVED
Mito Health,,STARTUP,,,UNRESOLVED
Lighthouz AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Modus,,STARTUP,,,UNRESOLVED
d_model,,STARTUP,,,UNRESOLVED
LedgerUp,,STARTUP,,,UNRESOLVED
Plume,,STARTUP,,,UNRESOLVED
Pulse,,STARTUP,,,UNRESOLVED
AutoPallet Robotics,,STARTUP,,,UNRESOLVED
Stormy,,STARTUP,,,UNRESOLVED
Dench.com,,STARTUP,,,UNRESOLVED
AminoAnalytica,,STARTUP,,,UNRESOLVED
Gauge,,STARTUP,,,UNRESOLVED
Weave Robotics,,STARTUP,,,UNRESOLVED
Tandem,,STARTUP,,,UNRESOLVED
Kenley,,STARTUP,,,UNRESOLVED
Tivara,,STARTUP,,,UNRESOLVED
camfer,,STARTUP,,,UNRESOLVED
MinusX,,STARTUP,,,UNRESOLVED
Lore,,STARTUP,,,UNRESOLVED
Parahelp,,STARTUP,,,UNRESOLVED
CodeViz,,STARTUP,,,UNRESOLVED
RunLocal AI,Meta AI,STARTUP,fuzzy,85.5,RESOLVED
Ares Industries,,STARTUP,,,UNRESOLVED
Dodo,,STARTUP,,,UNRESOLVED
Lucible,,STARTUP,,,UNRESOLVED
Elevate,,STARTUP,,,UNRESOLVED
Offstream,,STARTUP,,,UNRESOLVED
Storia AI,,STARTUP,,,UNRESOLVED
"DeepSim, Inc.",,STARTUP,,,UNRESOLVED
Scape,,STARTUP,,,UNRESOLVED
Zuni,,STARTUP,,,UNRESOLVED
Proxis,,STARTUP,,,UNRESOLVED
Rewbi,,STARTUP,,,UNRESOLVED
Willow,,STARTUP,,,UNRESOLVED
